2,0,1000,1,GDOP, 1224460800.0
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
1946000,4053797.5975,-240977.9406,4901835.2484,-5.0308,7.3826,4.4931,0.000,0.000,0.000,0.000,0.000,0.000,0.88224124730,-0.05937511351,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053797.5975,-240977.9406,4901835.2484,-5.0308,7.3826,4.4931,0.000,0.000,0.000,0.88224124730,-0.05937511351,50.0000,2.400
1947000,4053792.5667,-240970.5580,4901839.7415,-5.0308,7.3826,4.4931,0.000,0.000,0.000,0.000,0.000,0.000,0.88224235673,-0.05937337228,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053792.5667,-240970.5580,4901839.7415,-5.0308,7.3826,4.4931,0.000,0.000,0.000,0.88224235673,-0.05937337228,50.0000,2.400
1948000,4053787.5358,-240963.1754,4901844.2346,-5.0308,7.3826,4.4931,0.000,0.000,0.000,0.000,0.000,0.000,0.88224346616,-0.05937163104,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053787.5358,-240963.1754,4901844.2346,-5.0308,7.3826,4.4931,0.000,0.000,0.000,0.88224346616,-0.05937163104,50.0000,2.400
1949000,4053782.5050,-240955.7928,4901848.7277,-5.0309,7.3826,4.4931,0.000,0.000,0.000,0.000,0.000,0.000,0.88224457559,-0.05936988980,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053782.5050,-240955.7928,4901848.7277,-5.0309,7.3826,4.4931,0.000,0.000,0.000,0.88224457559,-0.05936988980,50.0000,2.400
1950000,4053777.4741,-240948.4103,4901853.2208,-5.0309,7.3826,4.4931,0.000,0.000,0.000,0.000,0.000,0.000,0.88224568501,-0.05936814856,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053777.4741,-240948.4103,4901853.2208,-5.0309,7.3826,4.4931,0.000,0.000,0.000,0.88224568501,-0.05936814856,50.0000,2.398
1951000,4053772.4432,-240941.0277,4901857.7139,-5.0309,7.3826,4.4931,0.000,0.000,0.000,0.000,0.000,0.000,0.88224679444,-0.05936640732,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053772.4432,-240941.0277,4901857.7139,-5.0309,7.3826,4.4931,0.000,0.000,0.000,0.88224679444,-0.05936640732,50.0000,2.398
1952000,4053767.4123,-240933.6451,4901862.2069,-5.0309,7.3826,4.4931,0.000,0.000,0.000,0.000,0.000,0.000,0.88224790387,-0.05936466607,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053767.4123,-240933.6451,4901862.2069,-5.0309,7.3826,4.4931,0.000,0.000,0.000,0.88224790387,-0.05936466607,50.0000,2.398
1953000,4053762.3814,-240926.2626,4901866.7000,-5.0309,7.3825,4.4931,0.000,0.000,0.000,0.000,0.000,0.000,0.88224901330,-0.05936292482,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053762.3814,-240926.2626,4901866.7000,-5.0309,7.3825,4.4931,0.000,0.000,0.000,0.88224901330,-0.05936292482,50.0000,2.398
1954000,4053757.3504,-240918.8800,4901871.1931,-5.0310,7.3825,4.4931,0.000,0.000,0.000,0.000,0.000,0.000,0.88225012273,-0.05936118357,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053757.3504,-240918.8800,4901871.1931,-5.0310,7.3825,4.4931,0.000,0.000,0.000,0.88225012273,-0.05936118357,50.0000,2.398
1955000,4053752.3195,-240911.4975,4901875.6861,-5.0310,7.3825,4.4931,0.000,0.000,0.000,0.000,0.000,0.000,0.88225123216,-0.05935944232,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053752.3195,-240911.4975,4901875.6861,-5.0310,7.3825,4.4931,0.000,0.000,0.000,0.88225123216,-0.05935944232,50.0000,2.398
1956000,4053747.2885,-240904.1150,4901880.1792,-5.0310,7.3825,4.4931,0.000,0.000,0.000,0.000,0.000,0.000,0.88225234159,-0.05935770106,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053747.2885,-240904.1150,4901880.1792,-5.0310,7.3825,4.4931,0.000,0.000,0.000,0.88225234159,-0.05935770106,50.0000,2.396
1957000,4053742.2575,-240896.7325,4901884.6723,-5.0310,7.3825,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88225345102,-0.05935595981,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053742.2575,-240896.7325,4901884.6723,-5.0310,7.3825,4.4930,0.000,0.000,0.000,0.88225345102,-0.05935595981,50.0000,2.396
1958000,4053737.2265,-240889.3500,4901889.1653,-5.0310,7.3825,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88225456045,-0.05935421855,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053737.2265,-240889.3500,4901889.1653,-5.0310,7.3825,4.4930,0.000,0.000,0.000,0.88225456045,-0.05935421855,50.0000,2.396
1959000,4053732.1954,-240881.9675,4901893.6583,-5.0310,7.3825,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88225566988,-0.05935247728,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053732.1954,-240881.9675,4901893.6583,-5.0310,7.3825,4.4930,0.000,0.000,0.000,0.88225566988,-0.05935247728,50.0000,2.396
1960000,4053727.1644,-240874.5850,4901898.1514,-5.0311,7.3825,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88225677930,-0.05935073602,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053727.1644,-240874.5850,4901898.1514,-5.0311,7.3825,4.4930,0.000,0.000,0.000,0.88225677930,-0.05935073602,50.0000,2.396
1961000,4053722.1333,-240867.2025,4901902.6444,-5.0311,7.3825,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88225788873,-0.05934899475,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053722.1333,-240867.2025,4901902.6444,-5.0311,7.3825,4.4930,0.000,0.000,0.000,0.88225788873,-0.05934899475,50.0000,2.396
1962000,4053717.1022,-240859.8200,4901907.1374,-5.0311,7.3825,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88225899816,-0.05934725348,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053717.1022,-240859.8200,4901907.1374,-5.0311,7.3825,4.4930,0.000,0.000,0.000,0.88225899816,-0.05934725348,50.0000,2.394
1963000,4053712.0711,-240852.4375,4901911.6304,-5.0311,7.3825,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88226010759,-0.05934551221,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053712.0711,-240852.4375,4901911.6304,-5.0311,7.3825,4.4930,0.000,0.000,0.000,0.88226010759,-0.05934551221,50.0000,2.394
1964000,4053707.0400,-240845.0551,4901916.1234,-5.0311,7.3825,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88226121702,-0.05934377094,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053707.0400,-240845.0551,4901916.1234,-5.0311,7.3825,4.4930,0.000,0.000,0.000,0.88226121702,-0.05934377094,50.0000,2.394
1965000,4053702.0089,-240837.6726,4901920.6164,-5.0312,7.3824,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88226232645,-0.05934202966,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053702.0089,-240837.6726,4901920.6164,-5.0312,7.3824,4.4930,0.000,0.000,0.000,0.88226232645,-0.05934202966,50.0000,2.394
1966000,4053696.9777,-240830.2902,4901925.1094,-5.0312,7.3824,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88226343588,-0.05934028838,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053696.9777,-240830.2902,4901925.1094,-5.0312,7.3824,4.4930,0.000,0.000,0.000,0.88226343588,-0.05934028838,50.0000,2.394
1967000,4053691.9465,-240822.9078,4901929.6024,-5.0312,7.3824,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88226454531,-0.05933854710,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053691.9465,-240822.9078,4901929.6024,-5.0312,7.3824,4.4930,0.000,0.000,0.000,0.88226454531,-0.05933854710,50.0000,2.394
1968000,4053686.9153,-240815.5253,4901934.0954,-5.0312,7.3824,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88226565473,-0.05933680582,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053686.9153,-240815.5253,4901934.0954,-5.0312,7.3824,4.4930,0.000,0.000,0.000,0.88226565473,-0.05933680582,50.0000,2.391
1969000,4053681.8841,-240808.1429,4901938.5884,-5.0312,7.3824,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88226676416,-0.05933506453,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053681.8841,-240808.1429,4901938.5884,-5.0312,7.3824,4.4930,0.000,0.000,0.000,0.88226676416,-0.05933506453,50.0000,2.391
1970000,4053676.8529,-240800.7605,4901943.0814,-5.0312,7.3824,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88226787359,-0.05933332324,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053676.8529,-240800.7605,4901943.0814,-5.0312,7.3824,4.4930,0.000,0.000,0.000,0.88226787359,-0.05933332324,50.0000,2.391
1971000,4053671.8216,-240793.3781,4901947.5743,-5.0313,7.3824,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88226898302,-0.05933158195,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053671.8216,-240793.3781,4901947.5743,-5.0313,7.3824,4.4930,0.000,0.000,0.000,0.88226898302,-0.05933158195,50.0000,2.391
1972000,4053666.7904,-240785.9957,4901952.0673,-5.0313,7.3824,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88227009245,-0.05932984066,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053666.7904,-240785.9957,4901952.0673,-5.0313,7.3824,4.4930,0.000,0.000,0.000,0.88227009245,-0.05932984066,50.0000,2.391
1973000,4053661.7591,-240778.6134,4901956.5602,-5.0313,7.3824,4.4930,0.000,0.000,0.000,0.000,0.000,0.000,0.88227120188,-0.05932809937,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053661.7591,-240778.6134,4901956.5602,-5.0313,7.3824,4.4930,0.000,0.000,0.000,0.88227120188,-0.05932809937,50.0000,2.391
1974000,4053656.7278,-240771.2310,4901961.0532,-5.0313,7.3824,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88227231131,-0.05932635807,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053656.7278,-240771.2310,4901961.0532,-5.0313,7.3824,4.4929,0.000,0.000,0.000,0.88227231131,-0.05932635807,50.0000,2.389
1975000,4053651.6965,-240763.8486,4901965.5461,-5.0313,7.3824,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88227342074,-0.05932461677,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053651.6965,-240763.8486,4901965.5461,-5.0313,7.3824,4.4929,0.000,0.000,0.000,0.88227342074,-0.05932461677,50.0000,2.389
1976000,4053646.6651,-240756.4663,4901970.0391,-5.0313,7.3824,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88227453016,-0.05932287547,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053646.6651,-240756.4663,4901970.0391,-5.0313,7.3824,4.4929,0.000,0.000,0.000,0.88227453016,-0.05932287547,50.0000,2.389
1977000,4053641.6338,-240749.0839,4901974.5320,-5.0314,7.3823,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88227563959,-0.05932113416,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053641.6338,-240749.0839,4901974.5320,-5.0314,7.3823,4.4929,0.000,0.000,0.000,0.88227563959,-0.05932113416,50.0000,2.389
1978000,4053636.6024,-240741.7016,4901979.0249,-5.0314,7.3823,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88227674902,-0.05931939286,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053636.6024,-240741.7016,4901979.0249,-5.0314,7.3823,4.4929,0.000,0.000,0.000,0.88227674902,-0.05931939286,50.0000,2.389
1979000,4053631.5710,-240734.3192,4901983.5178,-5.0314,7.3823,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88227785845,-0.05931765155,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053631.5710,-240734.3192,4901983.5178,-5.0314,7.3823,4.4929,0.000,0.000,0.000,0.88227785845,-0.05931765155,50.0000,2.389
1980000,4053626.5396,-240726.9369,4901988.0107,-5.0314,7.3823,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88227896788,-0.05931591024,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053626.5396,-240726.9369,4901988.0107,-5.0314,7.3823,4.4929,0.000,0.000,0.000,0.88227896788,-0.05931591024,50.0000,2.387
1981000,4053621.5082,-240719.5546,4901992.5036,-5.0314,7.3823,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88228007731,-0.05931416892,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053621.5082,-240719.5546,4901992.5036,-5.0314,7.3823,4.4929,0.000,0.000,0.000,0.88228007731,-0.05931416892,50.0000,2.387
1982000,4053616.4767,-240712.1723,4901996.9965,-5.0315,7.3823,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88228118674,-0.05931242761,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053616.4767,-240712.1723,4901996.9965,-5.0315,7.3823,4.4929,0.000,0.000,0.000,0.88228118674,-0.05931242761,50.0000,2.387
1983000,4053611.4453,-240704.7900,4902001.4894,-5.0315,7.3823,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88228229616,-0.05931068629,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053611.4453,-240704.7900,4902001.4894,-5.0315,7.3823,4.4929,0.000,0.000,0.000,0.88228229616,-0.05931068629,50.0000,2.387
1984000,4053606.4138,-240697.4077,4902005.9823,-5.0315,7.3823,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88228340559,-0.05930894497,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053606.4138,-240697.4077,4902005.9823,-5.0315,7.3823,4.4929,0.000,0.000,0.000,0.88228340559,-0.05930894497,50.0000,2.387
1985000,4053601.3823,-240690.0254,4902010.4752,-5.0315,7.3823,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88228451502,-0.05930720364,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053601.3823,-240690.0254,4902010.4752,-5.0315,7.3823,4.4929,0.000,0.000,0.000,0.88228451502,-0.05930720364,50.0000,2.387
1986000,4053596.3508,-240682.6432,4902014.9681,-5.0315,7.3823,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88228562445,-0.05930546232,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053596.3508,-240682.6432,4902014.9681,-5.0315,7.3823,4.4929,0.000,0.000,0.000,0.88228562445,-0.05930546232,50.0000,2.385
1987000,4053591.3192,-240675.2609,4902019.4609,-5.0315,7.3823,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88228673388,-0.05930372099,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053591.3192,-240675.2609,4902019.4609,-5.0315,7.3823,4.4929,0.000,0.000,0.000,0.88228673388,-0.05930372099,50.0000,2.385
1988000,4053586.2877,-240667.8786,4902023.9538,-5.0316,7.3823,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88228784331,-0.05930197966,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053586.2877,-240667.8786,4902023.9538,-5.0316,7.3823,4.4929,0.000,0.000,0.000,0.88228784331,-0.05930197966,50.0000,2.385
1989000,4053581.2561,-240660.4964,4902028.4467,-5.0316,7.3822,4.4929,0.000,0.000,0.000,0.000,0.000,0.000,0.88228895274,-0.05930023833,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053581.2561,-240660.4964,4902028.4467,-5.0316,7.3822,4.4929,0.000,0.000,0.000,0.88228895274,-0.05930023833,50.0000,2.385
1990000,4053576.2245,-240653.1142,4902032.9395,-5.0316,7.3822,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88229006216,-0.05929849699,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053576.2245,-240653.1142,4902032.9395,-5.0316,7.3822,4.4928,0.000,0.000,0.000,0.88229006216,-0.05929849699,50.0000,2.385
1991000,4053571.1929,-240645.7319,4902037.4324,-5.0316,7.3822,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88229117159,-0.05929675566,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053571.1929,-240645.7319,4902037.4324,-5.0316,7.3822,4.4928,0.000,0.000,0.000,0.88229117159,-0.05929675566,50.0000,2.385
1992000,4053566.1613,-240638.3497,4902041.9252,-5.0316,7.3822,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88229228102,-0.05929501432,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053566.1613,-240638.3497,4902041.9252,-5.0316,7.3822,4.4928,0.000,0.000,0.000,0.88229228102,-0.05929501432,50.0000,2.383
1993000,4053561.1297,-240630.9675,4902046.4180,-5.0316,7.3822,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88229339045,-0.05929327297,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053561.1297,-240630.9675,4902046.4180,-5.0316,7.3822,4.4928,0.000,0.000,0.000,0.88229339045,-0.05929327297,50.0000,2.383
1994000,4053556.0980,-240623.5853,4902050.9108,-5.0317,7.3822,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88229449988,-0.05929153163,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053556.0980,-240623.5853,4902050.9108,-5.0317,7.3822,4.4928,0.000,0.000,0.000,0.88229449988,-0.05929153163,50.0000,2.383
1995000,4053551.0663,-240616.2031,4902055.4037,-5.0317,7.3822,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88229560931,-0.05928979028,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053551.0663,-240616.2031,4902055.4037,-5.0317,7.3822,4.4928,0.000,0.000,0.000,0.88229560931,-0.05928979028,50.0000,2.383
1996000,4053546.0346,-240608.8209,4902059.8965,-5.0317,7.3822,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88229671874,-0.05928804893,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053546.0346,-240608.8209,4902059.8965,-5.0317,7.3822,4.4928,0.000,0.000,0.000,0.88229671874,-0.05928804893,50.0000,2.383
1997000,4053541.0029,-240601.4387,4902064.3893,-5.0317,7.3822,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88229782816,-0.05928630758,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053541.0029,-240601.4387,4902064.3893,-5.0317,7.3822,4.4928,0.000,0.000,0.000,0.88229782816,-0.05928630758,50.0000,2.383
1998000,4053535.9712,-240594.0566,4902068.8821,-5.0317,7.3822,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88229893759,-0.05928456623,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053535.9712,-240594.0566,4902068.8821,-5.0317,7.3822,4.4928,0.000,0.000,0.000,0.88229893759,-0.05928456623,50.0000,2.381
1999000,4053530.9394,-240586.6744,4902073.3749,-5.0318,7.3822,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88230004702,-0.05928282487,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053530.9394,-240586.6744,4902073.3749,-5.0318,7.3822,4.4928,0.000,0.000,0.000,0.88230004702,-0.05928282487,50.0000,2.381
2000000,4053525.9077,-240579.2923,4902077.8677,-5.0318,7.3821,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88230115645,-0.05928108352,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053525.9077,-240579.2923,4902077.8677,-5.0318,7.3821,4.4928,0.000,0.000,0.000,0.88230115645,-0.05928108352,50.0000,2.381
2001000,4053520.8759,-240571.9101,4902082.3605,-5.0318,7.3821,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88230226588,-0.05927934215,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053520.8759,-240571.9101,4902082.3605,-5.0318,7.3821,4.4928,0.000,0.000,0.000,0.88230226588,-0.05927934215,50.0000,2.381
2002000,4053515.8441,-240564.5280,4902086.8532,-5.0318,7.3821,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88230337531,-0.05927760079,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053515.8441,-240564.5280,4902086.8532,-5.0318,7.3821,4.4928,0.000,0.000,0.000,0.88230337531,-0.05927760079,50.0000,2.381
2003000,4053510.8123,-240557.1458,4902091.3460,-5.0318,7.3821,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88230448473,-0.05927585943,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053510.8123,-240557.1458,4902091.3460,-5.0318,7.3821,4.4928,0.000,0.000,0.000,0.88230448473,-0.05927585943,50.0000,2.381
2004000,4053505.7804,-240549.7637,4902095.8388,-5.0318,7.3821,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88230559416,-0.05927411806,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053505.7804,-240549.7637,4902095.8388,-5.0318,7.3821,4.4928,0.000,0.000,0.000,0.88230559416,-0.05927411806,50.0000,2.378
2005000,4053500.7486,-240542.3816,4902100.3315,-5.0319,7.3821,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88230670359,-0.05927237669,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053500.7486,-240542.3816,4902100.3315,-5.0319,7.3821,4.4928,0.000,0.000,0.000,0.88230670359,-0.05927237669,50.0000,2.378
2006000,4053495.7167,-240534.9995,4902104.8243,-5.0319,7.3821,4.4928,0.000,0.000,0.000,0.000,0.000,0.000,0.88230781302,-0.05927063532,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053495.7167,-240534.9995,4902104.8243,-5.0319,7.3821,4.4928,0.000,0.000,0.000,0.88230781302,-0.05927063532,50.0000,2.378
2007000,4053490.6848,-240527.6174,4902109.3170,-5.0319,7.3821,4.4927,0.000,0.000,0.000,0.000,0.000,0.000,0.88230892245,-0.05926889394,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053490.6848,-240527.6174,4902109.3170,-5.0319,7.3821,4.4927,0.000,0.000,0.000,0.88230892245,-0.05926889394,50.0000,2.378
2008000,4053485.6529,-240520.2353,4902113.8098,-5.0319,7.3821,4.4927,0.000,0.000,0.000,0.000,0.000,0.000,0.88231003188,-0.05926715256,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053485.6529,-240520.2353,4902113.8098,-5.0319,7.3821,4.4927,0.000,0.000,0.000,0.88231003188,-0.05926715256,50.0000,2.378
2009000,4053480.6210,-240512.8533,4902118.3025,-5.0319,7.3821,4.4927,0.000,0.000,0.000,0.000,0.000,0.000,0.88231114130,-0.05926541119,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4053480.6210,-240512.8533,4902118.3025,-5.0319,7.3821,4.4927,0.000,0.000,0.000,0.88231114130,-0.05926541119,50.0000,2.378
